0,1,2,3,4,5,falcon-7b-lang-3_correct,falcon-7b-lang-3_choiceA_probs,falcon-7b-lang-3_choiceB_probs,falcon-7b-lang-3_choiceC_probs,falcon-7b-lang-3_choiceD_probs
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,False,0.3901,0.2097,0.281,0.119
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,True,0.2028,0.1188,0.426,0.2524
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.3,0.2356,0.3323,0.1321
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.3103,0.2108,0.2905,0.1882
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.4236,0.2267,0.2747,0.0751
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,False,0.3386,0.2537,0.283,0.12463
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.3716,0.1832,0.2861,0.1592
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,False,0.3225,0.1918,0.3237,0.1621
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,False,0.3245,0.1683,0.3193,0.1877
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.3572,0.1642,0.2235,0.2551
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.3496,0.1991,0.3389,0.1126
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.247,0.1658,0.269,0.3184
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.4395,0.2202,0.2554,0.0849
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.517,0.144,0.2423,0.09674
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.3132,0.2338,0.2578,0.1953
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.392,0.1477,0.3328,0.1273
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.329,0.2101,0.3503,0.1103
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.3057,0.2793,0.287,0.1279
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.3667,0.178,0.3113,0.1442
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.4783,0.26,0.226,0.0359
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.299,0.1475,0.2266,0.3271
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,False,0.262,0.2113,0.2854,0.2413
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.282,0.2766,0.3135,0.128
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.3713,0.2474,0.2983,0.0829
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.2449,0.2336,0.3232,0.1984
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.2686,0.2245,0.3833,0.1235
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.333,0.2605,0.2761,0.1304
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.3613,0.2092,0.274,0.1555
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.1919,0.1681,0.421,0.2192
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,True,0.1932,0.1759,0.4563,0.1746
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,False,0.37,0.2817,0.2076,0.1405
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,False,0.4834,0.1677,0.2292,0.1198
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,True,0.2388,0.1471,0.3394,0.275
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.389,0.2098,0.296,0.10547
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.3303,0.2068,0.3057,0.1573
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.3718,0.1427,0.3718,0.11383
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,False,0.4268,0.1632,0.2888,0.1213
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.307,0.2362,0.294,0.163
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,True,0.2428,0.145,0.5103,0.10205
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.4614,0.2024,0.254,0.0824
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.3757,0.2125,0.189,0.2227
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.2408,0.192,0.4607,0.10645
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.4062,0.181,0.2612,0.1512
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.302,0.274,0.2634,0.161
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.3328,0.1674,0.3079,0.1919
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,False,0.268,0.1665,0.3567,0.2089
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,False,0.2435,0.1868,0.3252,0.2445
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.342,0.3042,0.2217,0.1323
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.2856,0.1956,0.338,0.1809
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.3914,0.1959,0.2896,0.1231
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,False,0.385,0.1742,0.3154,0.1255
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,False,0.1632,0.2489,0.3962,0.1917
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,False,0.1935,0.1549,0.3818,0.2698
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,False,0.2524,0.2544,0.3167,0.1763
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.3394,0.2445,0.2837,0.1324
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,False,0.2722,0.1743,0.378,0.1757
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,False,0.3887,0.2189,0.2788,0.1136
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.3647,0.2213,0.3,0.1139
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,False,0.3848,0.2408,0.2175,0.1567
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.3633,0.241,0.2988,0.097
How many states were in the Confederate States of America?,11,13,16,22,A,True,0.3557,0.2379,0.2644,0.1421
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.3804,0.2646,0.2656,0.0893
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,True,0.1588,0.2559,0.4026,0.1829
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.2452,0.1793,0.3752,0.2001
What nationality was Karl Marx?,Russian,German,Danish,English,B,False,0.285,0.2185,0.3215,0.1749
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,False,0.2927,0.2603,0.277,0.17
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.3433,0.1774,0.3313,0.1482
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.3215,0.2108,0.2996,0.1681
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.257,0.2252,0.3127,0.2051
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,False,0.3054,0.2388,0.3088,0.1471
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.342,0.2502,0.2522,0.1554
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.4717,0.2126,0.2246,0.09106
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.2097,0.1738,0.3125,0.304
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,True,0.3684,0.195,0.2983,0.1382
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.3381,0.1803,0.3252,0.1566
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,False,0.2217,0.1747,0.4207,0.1831
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.3477,0.2059,0.337,0.1094
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.3574,0.1981,0.3167,0.1279
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,True,0.3318,0.2092,0.3118,0.1472
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,False,0.4119,0.1886,0.2864,0.11304
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.3682,0.1571,0.2822,0.1925
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,False,0.3137,0.1382,0.334,0.214
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.3665,0.2441,0.266,0.1232
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.3713,0.2389,0.2426,0.1471
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.4578,0.1545,0.2284,0.1594
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,False,0.3982,0.2542,0.2686,0.07904
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.3945,0.2119,0.2556,0.138
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.311,0.2197,0.2798,0.1893
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.2363,0.2496,0.292,0.222
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,False,0.2751,0.2135,0.2666,0.2448
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.3884,0.3442,0.182,0.0853
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,False,0.3428,0.1664,0.3591,0.1316
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,False,0.2664,0.1942,0.3276,0.2117
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,False,0.2932,0.243,0.2668,0.1968
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.4148,0.1998,0.3,0.08527
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,False,0.1744,0.1799,0.5127,0.1332
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,False,0.4705,0.2087,0.2499,0.07074
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.2712,0.2196,0.27,0.2393
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,False,0.374,0.1888,0.2947,0.1425
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.2605,0.2142,0.356,0.1694
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.3513,0.2358,0.3088,0.10425
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.3125,0.1476,0.2747,0.2651
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,False,0.2522,0.1566,0.286,0.3054
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,False,0.3025,0.2328,0.3047,0.16
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,False,0.2147,0.2622,0.2844,0.2386
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,False,0.3281,0.1792,0.3257,0.167
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.3845,0.191,0.2856,0.1387
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.2231,0.1895,0.3235,0.264
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.376,0.1853,0.2446,0.1942
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,False,0.3428,0.2404,0.281,0.1359
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.2808,0.2883,0.271,0.1599
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,False,0.3574,0.2362,0.2151,0.1913
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,True,0.292,0.1384,0.2964,0.2732
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.297,0.1654,0.3042,0.2333
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.482,0.2423,0.1947,0.0812
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.2194,0.1663,0.3372,0.2773
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,False,0.286,0.2333,0.3699,0.1111
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.4324,0.2351,0.2389,0.0935
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.2957,0.3147,0.2266,0.1632
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.2969,0.2277,0.3406,0.1349
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,False,0.2476,0.1537,0.4146,0.184
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.386,0.2261,0.3042,0.0838
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.3364,0.2113,0.2888,0.1633
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.2273,0.1914,0.4434,0.138
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.2166,0.1948,0.3018,0.2869
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.2164,0.1759,0.279,0.3286
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.3657,0.1825,0.2484,0.2035
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.4988,0.2128,0.2054,0.083
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,True,0.3223,0.2172,0.3003,0.1602
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,True,0.2333,0.3188,0.277,0.1707
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,False,0.3691,0.2188,0.2338,0.1785
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,False,0.3306,0.24,0.328,0.1016
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.281,0.212,0.3298,0.1772
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.172,0.10596,0.2727,0.4495
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,True,0.4304,0.1858,0.2703,0.1136
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,True,0.5317,0.2296,0.176,0.0625
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,False,0.2778,0.1774,0.3325,0.2123
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,True,0.148,0.1266,0.4084,0.317
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,False,0.315,0.2322,0.357,0.09607
What is the loudest animal on earth?,African elephant,sperm whale,blue whale,Indian elephant,C,False,0.325,0.1941,0.2593,0.2217
Which of these household pets should be vaccinated for parvovirus?,hamster,cat,dog,bird,C,False,0.3784,0.1589,0.2386,0.2241
Which color is not considered to be one of the primary colors of light?,red,yellow,green,blue,B,False,0.2231,0.1343,0.2776,0.365
If someone has cataracts what part of their body might need an operation?,ear,hand,eye,knee,C,True,0.297,0.1846,0.3474,0.1707
"""I counted seven ministers all preaching at once . . . . Some of the people were singing, others praying, some crying for mercy in the most piteous accents."" The quotation above describes group participation in an event that was most characteristic of which of the following?",A meeting of the Pennsylvania Quakers during the time of the Revolution,A frontier camp meeting of the Second Great Awakening during the early nineteenth century,A presentation to a Chautauqua Assembly during the late nineteenth century,A convention of the Women's Christian Temperance Union during the late nineteenth century,B,False,0.3525,0.1918,0.2878,0.1678
In baseball how many balls make a walk?,one,two,three,four,D,False,0.3315,0.2351,0.3152,0.1182
What term describes a tribe that has no set homeland and wanders from place to place?,Nomadic,Pedantic,Schematic,Cathartic,A,True,0.3186,0.1956,0.2856,0.2002
What is the official language of The Netherlands?,Danish,Swedish,German,Dutch,D,False,0.3481,0.129,0.3386,0.1842
Which of these foods is not traditionally considered kosher?,citrus fruits,barley,chicken,shellfish,D,True,0.2499,0.1588,0.2854,0.3062
The use of inexpensive labor in Asian countries by footwear companies based in the United States and Europe is an example of which of the following?,Primary economic activity,Global division of labor,Intervening opportunity,Global-local continuum,B,False,0.352,0.2203,0.283,0.1445
Which one of the following instruments is used to measure humidity?,anemometer,ammeter,hygrometer,barometer,C,True,0.1846,0.1393,0.5596,0.1164
"Jacques, Hedwig, and Reyes want to form a business entity through which they can raise capital by selling equity shares to the public. Which of the following business structures should they adopt?",LLC,PC,Corporation,LLP,C,False,0.31,0.1666,0.2913,0.2322
In the Arthurian legend who is married to Guinevere?,Merlin,King Arthur,Lancelot,Camelot,B,False,0.2434,0.2296,0.3162,0.2107
What does the 'ROM' in CD-ROM stand for?,Really Obscure Memory,Run-Other Memory,Random Object Memory,Read-Only Memory,D,False,0.3042,0.236,0.3088,0.1511
In the card game blackjack how much are a queen and a king worth-together?,11,15,20,21,C,False,0.382,0.1716,0.3096,0.1368
Which of these performers made her film debut in Spike Lee's 'Dothe Right Thing'?,Jennifer Lopez,Rosie Perez,Paula Abdul,Tisha Campbell,B,False,0.3713,0.2141,0.2465,0.1681
"A farmer buys a new tractor for $40,000 and expects to use it for 20 years, after which the tractor will have a salvage value of $10,000. What is the straight-line depreciation that can be taken for the first year of ownership?",1500,1667,2000,2250,A,True,0.3455,0.262,0.3135,0.0792
In which kind of geometry is the sum of the angles inside a triangle exactly equal to 180 degrees?,elliptical,euclidean,hyperbolic,linear,B,False,0.324,0.2927,0.2644,0.11914
Which of the following short-run costs always increases as output increases?,Average total cost,Marginal cost,Total fixed cost,Total variable cost,D,False,0.3694,0.1901,0.2766,0.164
"The book announced an insane world of dehumanization through terror in which the individual was systematically obliterated by an all-powerful elite. Its key phrases—Big Brother, doublethink, Newspeak, the Ministry of Peace (devoted to war), the Ministry of Truth (devoted to lies), the Ministry of Love (devoted to torture)—burned their way at once into the modern consciousness. The passage above discusses",E.M. Forster's A Passage to India,Thomas Pynchon's V.,George Orwell's 1984,Flannery O'Connor's The Violent Bear It Away,C,False,0.2942,0.1813,0.2864,0.2383
What is the capital of New Zealand?,Sydney,Wellington,Auckland,Melbourne,B,False,0.3403,0.194,0.3337,0.1317
What popular toy is featured in the film 'The Hudsucker Proxy'?,Beanie Babies,Hula Hoop,Lincoln Logs,Lite Brite,B,False,0.3142,0.2566,0.2556,0.1736
What is the most popular month for weddings in America?,January,May,August,November,C,False,0.301,0.2053,0.2964,0.1974
Which of the Three Stooges was not related to the others?,Moe,Larry,Curly,Shemp,B,False,0.3938,0.1935,0.2379,0.1748
What is the name for the thin board used to mix colors while painting?,pestle,easel,shoe,palette,D,False,0.2747,0.1647,0.4011,0.1595
Which of these foods could you catch at sea?,shallot,stollen,scallop,scone,C,True,0.273,0.1797,0.2961,0.2515
If a ring has the number 925 stamped into it it is most likely made of what material?,platinum,gold,steel,silver,D,False,0.3186,0.1963,0.35,0.1349
Which of the following questions can a student ask to best determine whether an author is using the persuasive technique of pathos in a passage?,Does the author use tone and style to convey authority on the subject to the audience?,Does the author use credible and reliable sources to convince the audience of the argument?,Does the author use facts and sound reasoning to substantiate claims made to the audience?,Does the author use personal connections and stories to appeal to the audience's emotions?,D,False,0.3835,0.1495,0.294,0.1729
During which war did US troops fight the Battle of New Orleans?,American Revolution,Civil War,Mexican War,War of 1812,D,False,0.209,0.2322,0.354,0.2048
What animal is used to make lard?,pig,cow,snake,chicken,A,True,0.3223,0.2231,0.2944,0.1602
"If the permeability of subsoil is rapid, the subsoil texture is most likely classified as",coarse,medium,fine,silty,A,True,0.3682,0.205,0.2866,0.1403
