Input,Pred,Gold
"Determine whether phrase is of positive or negative sentiment:
the film is quiet , threatening and unforgettable . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
there is no pleasure in watching a child suffer . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
` easily my choice for one of the year 's best films . ' . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's a grab bag of genres that do n't add up to a whole lot of sense . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
instead of hiding pinocchio from critics , miramax should have hidden it from everyone . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
there has always been something likable about the marquis de sade . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the humor is forced and heavy-handed , and occasionally simply unpleasant . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
not since freddy got fingered has a major release been so painful to sit through . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
we have n't seen such hilarity since say it is n't so ! . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
to call the other side of heaven `` appalling '' would be to underestimate just how dangerous entertainments like it can be . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
nothing is sacred in this gut-buster . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
feels haphazard , as if the writers mistakenly thought they could achieve an air of frantic spontaneity by simply tossing in lots of characters doing silly stuff and stirring the pot . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
tries to add some spice to its quirky sentiments but the taste is all too familiar . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
at its worst , it implodes in a series of very bad special effects . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
with tightly organized efficiency , numerous flashbacks and a constant edge of tension , miller 's film is one of 2002 's involvingly adult surprises . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a warm but realistic meditation on friendship , family and affection . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it 's a remarkably solid and subtly satirical tour de force . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
director andrew niccol ... demonstrates a wry understanding of the quirks of fame . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
when leguizamo finally plugged an irritating character late in the movie . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
thekids will probably stay amused at the kaleidoscope of big , colorful characters . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
... plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
an overemphatic , would-be wacky , ultimately tedious sex farce . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it all adds up to good fun . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
another in-your-face wallow in the lower depths made by people who have never sung those blues . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a very well-made , funny and entertaining picture . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it 's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
despite its title , punch-drunk love is never heavy-handed . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
if director michael dowse only superficially understands his characters , he does n't hold them in contempt . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it 's refreshing to see a girl-power movie that does n't feel it has to prove anything . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the film may appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
however it may please those who love movies that blare with pop songs , young science fiction fans will stomp away in disgust . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
as vulgar as it is banal . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
outer-space buffs might love this film , but others will find its pleasures intermittent . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
more whiny downer than corruscating commentary . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
i do n't mind having my heartstrings pulled , but do n't treat me like a fool . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the movie 's accumulated force still feels like an ugly knot tightening in your stomach . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a giggle a minute . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
i 'm just too bored to care . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
one of the more irritating cartoons you will see this , or any , year . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
i am sorry that i was unable to get the full brunt of the comedy . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a good piece of work more often than not . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
charles ' entertaining film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
an exhilarating futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
beautifully observed , miraculously unsentimental comedy-drama . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
should have been someone else - . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
coughs and sputters on its own postmodern conceit . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
almost gags on its own gore . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a marvel like none you 've seen . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
trite , banal , cliched , mostly inoffensive . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
even in its most tedious scenes , russian ark is mesmerizing . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
oh come on . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ' . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
yes , dull . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the characters are interesting and often very creatively constructed from figure to backstory . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
reggio 's continual visual barrage is absorbing as well as thought-provoking . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the problem with this film is that it lacks focus . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a by-the-numbers patient/doctor pic that covers all the usual ground . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it 's a stunning lyrical work of considerable force and truth . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
funny but perilously slight . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
( e ) ventually , every idea in this film is flushed down the latrine of heroism . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it 's dumb , but more importantly , it 's just not scary . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
detox is ultimately a pointless endeavor . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
an exquisitely crafted and acted tale . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
this is so bad . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's about following your dreams , no matter what your parents think . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
a sequel that 's much too big for its britches . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the film is powerful , accessible and funny . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
and that 's a big part of why we go to the movies . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
crackerjack entertainment -- nonstop romance , music , suspense and action . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the minor figures surrounding ( bobby ) ... form a gritty urban mosaic . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
plays like a volatile and overlong w magazine fashion spread . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
michael gerbosi 's script is economically packed with telling scenes . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
moretti 's compelling anatomy of grief and the difficult process of adapting to loss . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a romantic comedy enriched by a sharp eye for manners and mores . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . . Sentiment: [LABELS_CHOICE]",0,1
