Input,Pred,Gold
"Sekelompok orang tua ingin merayakan keberhasilan promosinya dengan makanan nuansa lokal. As a consequence...
Help me pick the more plausible option: - choice1: Orang tua itu merayakan dengan memesan Pizza., choice2: Orang tua itu merayakan dengan memesan nasi tumpeng.

[LABELS_CHOICE]",0,1
"Seorang pemuda pergi ke Pasar Senen di Jakarta. As a consequence...
Help me pick the more plausible option: - choice1: Pemuda itu naik kereta commuter line., choice2: Pemuda itu naik kereta jarak jauh.

[LABELS_CHOICE]",0,0
"Orang itu masuk angin. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu minum antangin., choice2: Orang itu minum fresh tea.

[LABELS_CHOICE]",1,0
"Pemuda itu punggungnya pegal. As a consequence...
Help me pick the more plausible option: - choice1: Pemuda itu pakai plaster di punggungnya., choice2: Pemuda itu pakai koyo di punggungnya.

[LABELS_CHOICE]",0,1
"Seorang direktur utama di BUMN membuat postingan di grup WhatsApp. As a consequence...
Help me pick the more plausible option: - choice1: Karyawan di grup itu merespon dengan emoticon '❤️'., choice2: Karyawan di grup itu merespon dengan emoticon '👍'.

[LABELS_CHOICE]",0,1
"Orang Jakarta itu membeli tisu roll. As a consequence...
Help me pick the more plausible option: - choice1: Tisu roll itu digunakan untuk cebok., choice2: Tisu roll itu digunakan untuk lap.

[LABELS_CHOICE]",0,1
"Kelompok supporter itu mendukung Persija. As a consequence...
Help me pick the more plausible option: - choice1: Supporter itu memakai baju biru., choice2: Supporter itu memakai baju oren.

[LABELS_CHOICE]",1,1
"Warga Indonesia itu bekerja di Indonesia. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu daftar NPWP., choice2: Orang itu daftar wajib militer.

[LABELS_CHOICE]",0,0
"Anak itu ingin melihat jenis-jenis binatang. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu pergi ke TMII., choice2: Orang itu pergi ke Ragunan.

[LABELS_CHOICE]",0,1
"Pemuda itu suka lagu dangdut. As a consequence...
Help me pick the more plausible option: - choice1: Pemuda itu suka mendengarkan lagu Dewi Persik., choice2: Pemuda itu suka mendengarkan lagu Sheila On 7.

[LABELS_CHOICE]",0,0
"Orang itu tidak boleh makanan dingin. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu dilarang membeli Mixue., choice2: Orang itu dilarang membeli Nasi Uduk.

[LABELS_CHOICE]",0,0
"Di hari lebaran, laki-laki itu pergi ke puncak di Bogor. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu terjebak macet., choice2: Jalanan ke puncah bogor lancar.

[LABELS_CHOICE]",0,0
"Perempuan itu pergi ke Gramedia. As a consequence...
Help me pick the more plausible option: - choice1: Perempuan itu ingin membeli buku., choice2: Perempuan itu ingin konsultasi tentang media sosial.

[LABELS_CHOICE]",0,0
"Bapak-bapak membuat grup komunitas untuk chatting. As a consequence...
Help me pick the more plausible option: - choice1: Bapak-bapak itu memakai LINE., choice2: Bapak-bapak itu memakai Whatsapp.

[LABELS_CHOICE]",1,1
"Orang itu perlu memeluk sesuatu saat tidur. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu membeli kucing., choice2: Orang itu membeli guling.

[LABELS_CHOICE]",1,1
"Orang itu mementingkan keselematan diri. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu naik Transjakarta., choice2: Orang itu naik Kopaja.

[LABELS_CHOICE]",0,0
"Masakan itu berasal dari Jawa Tengah. As a consequence...
Help me pick the more plausible option: - choice1: Masakan itu pedas., choice2: Masakan itu tidak pedas.

[LABELS_CHOICE]",1,1
"Orang itu bepergian. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu memesan dengan aplikasi Gojek., choice2: Orang itu memesan dengan aplikasi uber.

[LABELS_CHOICE]",0,0
"Piring itu kotor. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu memakai sabun Nuvo untk mencucinya., choice2: Orang itu memakai sabun Sunlight untuk mencucinya.

[LABELS_CHOICE]",1,1
"Anak itu memakan Nasi Padang. This happened because...
Help me pick the more plausible option: - choice1: Anak itu makan dengan sumpit., choice2: Anak itu makan dengan tangan.

[LABELS_CHOICE]",0,1
"Pemerintah bagi-bagi sembako LPG ke orang miskin. This happened because...
Help me pick the more plausible option: - choice1: Orang miskin itu membutuhkannya untuk memandikan anak., choice2: Orang miskin itu membuthkannya untuk memasak.

[LABELS_CHOICE]",0,1
"Seorang pengemudi ojek online ingin menurunkan penumpang. This happened because...
Help me pick the more plausible option: - choice1: Penumpang diturunkan di tempat pangkalan ojek., choice2: Penumpang diturunkan di halte.

[LABELS_CHOICE]",0,1
"Orang Muslim Indonesia merasa aman memakan suatu makanan di restoran. This happened because...
Help me pick the more plausible option: - choice1: Restoran tersebut memiliki logo halal MUI., choice2: Penjaga restorannya berjilbab.

[LABELS_CHOICE]",0,0
"Orang itu tiba-tiba berkata 'mari pak'. This happened because...
Help me pick the more plausible option: - choice1: Orang itu melewati seorang bapak., choice2: Orang itu memberi petunjuk jalan ke bapaknya.

[LABELS_CHOICE]",0,0
"Ibu itu memilih untuk tidak berbelanja bahan baku di Indomart. This happened because...
Help me pick the more plausible option: - choice1: Ibu itu tidak bisa tawar-menawar., choice2: Ibu itu tidak bisa mendapat diskon.

[LABELS_CHOICE]",0,0
"Orang itu pergi ke pijat refleksi. This happened because...
Help me pick the more plausible option: - choice1: Orang itu sakit flu., choice2: Orang itu pegal-pegal.

[LABELS_CHOICE]",0,1
"Orang Jakarta berbaju warna oren datang ke stadium gelora bung karno . This happened because...
Help me pick the more plausible option: - choice1: Tim Persija sedang bertanding., choice2: Tim Persebaya sedang bertanding.

[LABELS_CHOICE]",1,0
"Transjakarta biayanya menjadi RP 1. This happened because...
Help me pick the more plausible option: - choice1: Hari ini hari kemerdekaan Indonesia., choice2: Hari ini ulang tahun Jakarta.

[LABELS_CHOICE]",0,1
"Paman ingin lebaran dan memilih pesawat Super Jet. This happened because...
Help me pick the more plausible option: - choice1: Paman ingin berhemat ., choice2: Paman memilih keyamanan.

[LABELS_CHOICE]",0,0
"Orang muslim tersebut ingin minum yang hangat-hangat. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu minum bir bintang., choice2: Orang itu minum wedang jahe.

[LABELS_CHOICE]",1,1
"Anak itu dimarahi ibunya. As a consequence...
Help me pick the more plausible option: - choice1: Anak itu selalu beli minuman panas., choice2: Anak itu selalu beli minuman es.

[LABELS_CHOICE]",0,1
"Bapak Jokowi datang ke suatu pertemuan. As a consequence...
Help me pick the more plausible option: - choice1: Tentara membungkukan badannya., choice2: Tentara hormat kepadanya.

[LABELS_CHOICE]",1,1
"Hari ini lebaran idul adha. As a consequence...
Help me pick the more plausible option: - choice1: Beberapa orang Jakarta sholat di Santa Maria., choice2: Beberapa orang Jakarta Sholat di Istiqlal.

[LABELS_CHOICE]",1,1
"Ibu itu ingin merayakan kelulusan dengan nuansa padang. As a consequence...
Help me pick the more plausible option: - choice1: Ibu itu merayakan di Restoran Sederhana., choice2: Ibu itu merayakan di Restoran Warteg.

[LABELS_CHOICE]",0,0
"Saat ini berlangsung jam Istirahat Kerja kantor. As a consequence...
Help me pick the more plausible option: - choice1: Orang orang pergi ke Waterboom., choice2: Orang orang pergi ke Warteg.

[LABELS_CHOICE]",0,1
"Anak itu mengisi acara Festival Seni Budaya Bandung. As a consequence...
Help me pick the more plausible option: - choice1: Anak itu mengisi dengan memerankan Ondel-Ondel., choice2: Anak itu mengisi dengan memainkan Angklung.

[LABELS_CHOICE]",1,1
"Pegawai PNS sedang beristirahat. As a consequence...
Help me pick the more plausible option: - choice1: Pegawai itu bermain Lompat Tali., choice2: Pegawai itu bermain ZUMA.

[LABELS_CHOICE]",0,1
"Ayam itu berkokok. As a consequence...
Help me pick the more plausible option: - choice1: Pasar Tradisional buka jam dagang., choice2: Indomaret buka jam dagang.

[LABELS_CHOICE]",0,0
"Orang itu butuh kehangatan di badan. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu melumuri badannya dengan lifebouy., choice2: Orang itu melumuri badannya dengan Vix.

[LABELS_CHOICE]",1,1
"Bos perusahaan itu kebakaran Jenggot. This happened because...
Help me pick the more plausible option: - choice1: Perusahaan itu naik daun., choice2: Perusahaan itu pailit.

[LABELS_CHOICE]",0,1
"Anak itu melakukan apel pagi. This happened because...
Help me pick the more plausible option: - choice1: Apel pagi dilakukan karena budaya sarapan bersama dengan buah Apel., choice2: Apel pagi dilakukan untuk menghormati kemerdekaan Indonesia.

[LABELS_CHOICE]",0,1
"Berita itu digoreng di media sosial. This happened because...
Help me pick the more plausible option: - choice1: Perusahaan AI di Indonesia merekrut seorang PHD dari luar negeri., choice2: Perusahaan AI ternama di Indonesia melakukan pemecatan massal.

[LABELS_CHOICE]",1,1
"Orang itu masih hijau di dunia karir. This happened because...
Help me pick the more plausible option: - choice1: Orang itu badannya berwarna hijau., choice2: Orang itu baru lulus kuliah.

[LABELS_CHOICE]",1,1
"Professor itu viral di Indonesia. This happened because...
Help me pick the more plausible option: - choice1: Professor itu terkena skandal perceraian., choice2: Professor itu publikasi paper di konferensi internasional.

[LABELS_CHOICE]",0,0
"Orang itu keras kepala. As a consequence...
Help me pick the more plausible option: - choice1: Orang itu susah diajak kerjasama., choice2: Orang itu bisa bertengkar dengan kepalanya.

[LABELS_CHOICE]",1,0
"Anak itu sangat aneh gerak-geriknya. As a consequence...
Help me pick the more plausible option: - choice1: Anak itu menjadi kuda hitam tetangga., choice2: Anak itu menjadi buah bibir tetangga.

[LABELS_CHOICE]",1,1
"Kita berdua memilih untuk empat mata. As a consequence...
Help me pick the more plausible option: - choice1: Mereka membeli kacamata., choice2: Mereka menuju ke tempat yang enak untuk berdiskusi.

[LABELS_CHOICE]",0,1
"Karyawan itu ingin mendapatkan promosi. As a consequence...
Help me pick the more plausible option: - choice1: Karyawan itu cari muka ke pemimpinnya., choice2: Karyawan itu rendah hati ke pemimpinnya.

[LABELS_CHOICE]",0,0
"Pria itu berhidung belang. As a consequence...
Help me pick the more plausible option: - choice1: Pria itu disukai wanita., choice2: Pria itu dibenci wanita.

[LABELS_CHOICE]",0,1
"Banyak orang segan membeli rumah tersebut. This happened because...
Help me pick the more plausible option: - choice1: Rumah itu dikenal sebagai rumah tusuk sate., choice2: Posisi rumah tersebut menghadap utara.

[LABELS_CHOICE]",1,0
"mereka berjanji untuk bertemu sebelum magrib. This happened because...
Help me pick the more plausible option: - choice1: mereka bertemu pukul 19.00., choice2: mereka bertemu pukul 17.00.

[LABELS_CHOICE]",0,1
"Dia membuat lontong. This happened because...
Help me pick the more plausible option: - choice1: Dia memiliki daun kelapa muda., choice2: Dia memiliki daun pisang.

[LABELS_CHOICE]",0,1
"Di depan rumahnya terpasang bedera kuning. This happened because...
Help me pick the more plausible option: - choice1: Ada keluarganya yang berulang tahun., choice2: Ada keluarganya yang meninggal.

[LABELS_CHOICE]",0,1
"Di depan gedung itu, terpasang janur kuning yang melengkung. This happened because...
Help me pick the more plausible option: - choice1: Ada acara pernikahan di gedung itu., choice2: Ada acara ulang tahun di gedung itu.

[LABELS_CHOICE]",0,0
"Dia nyeker di pasar. This happened because...
Help me pick the more plausible option: - choice1: Ia membeli ceker di pasar., choice2: Sandal yang ia pakai rusak.

[LABELS_CHOICE]",1,1
"Kemarin malam, ia baru selesai jaga lilin. This happened because...
Help me pick the more plausible option: - choice1: ia adalah orang yang taat beribadah., choice2: ia percaya dengan ilmu hitam.

[LABELS_CHOICE]",0,1
"Nama belakangnya adalah Hutabarat. This happened because...
Help me pick the more plausible option: - choice1: Ia adalah orang Batak., choice2: Ia adalah orang Minang.

[LABELS_CHOICE]",0,0
"Wanita berhijab itu baru saja meninggal. As a consequence...
Help me pick the more plausible option: - choice1: Jasad wanita itu akan dimakamkan., choice2: Jasad wanita itu akan dibakar.

[LABELS_CHOICE]",0,0
"laki-laki itu dikenal sebagai buaya darat. This happened because...
Help me pick the more plausible option: - choice1: laki-laki itu adalah orang yang setia., choice2: laki-laki itu suka selingkuh.

[LABELS_CHOICE]",0,1
"Dia dikenal sebagai orang yang ngaret. This happened because...
Help me pick the more plausible option: - choice1: Dia suka bermain karet., choice2: Dia suka datang telat.

[LABELS_CHOICE]",0,1
"Wanita itu sedang datang bulan. This happened because...
Help me pick the more plausible option: - choice1: Wanita itu pulang istirahat di rumah., choice2: Wanita itu pergi beribadah ke pura.

[LABELS_CHOICE]",0,0
"Ia memakai masker. This happened because...
Help me pick the more plausible option: - choice1: Ia akan mengendarai motor di kota., choice2: Ia ingin terlihat gaul .

[LABELS_CHOICE]",1,0
"Ia berusaha menjadi orang yang tidak serakah. This happened because...
Help me pick the more plausible option: - choice1: Ia mengamalkan pesan moral Sang Kuriang., choice2: Ia mengamalkan pesan moral bawang merah bawang putih.

[LABELS_CHOICE]",0,1
"Namanya keluar di arisan. As a consequence...
Help me pick the more plausible option: - choice1: Ia pergi makan mewah., choice2: Ia diawasi pegawai pajak.

[LABELS_CHOICE]",0,0
"Banyak orang mulai flu saat ini. This happened because...
Help me pick the more plausible option: - choice1: Banyak orang berjemur di pantai pada siang hari., choice2: Sekarang memasuki musim pancaroba.

[LABELS_CHOICE]",0,1
"Mereka ingin bermain cangkulan. As a consequence...
Help me pick the more plausible option: - choice1: Mereka pergi ke sawah., choice2: Mereka mengambil kartu.

[LABELS_CHOICE]",0,1
"Petani mulai menanam padi. This happened because...
Help me pick the more plausible option: - choice1: Sekarang memasuki musim hujan., choice2: Sekarang memasuki musim kemarau.

[LABELS_CHOICE]",0,0
"Ia mengikuti remedial. This happened because...
Help me pick the more plausible option: - choice1: Ia ingin mengerjakan tugas kelompok., choice2: Ia tidak lulus ujian.

[LABELS_CHOICE]",1,1
"Polisi menutup jalan di kawasan tersebut. This happened because...
Help me pick the more plausible option: - choice1: Terdapat aksi unjuk rasa di kawasan tersebut., choice2: Kawasan tersebut sedang hujan.

[LABELS_CHOICE]",1,0
"Mereka mencium bau melati di koridor sekolah sore itu. As a consequence...
Help me pick the more plausible option: - choice1: Mereka fokus belajar hingga malam., choice2: Mereka bergegas pulang karena takut.

[LABELS_CHOICE]",0,1
"Dia merasa masuk angin. As a consequence...
Help me pick the more plausible option: - choice1: Dia membuka jendela untuk meperbaiki sirkulasi udara., choice2: Dia meminta tolong untuk kerokan.

[LABELS_CHOICE]",1,1
"Lembaga pemerintah dipenuhi dengan tikus berdasi. As a consequence...
Help me pick the more plausible option: - choice1: Masyarakat mengeluhkan kinerja pemerintah., choice2: Masyarakat gemar mengirim pestisida kepada pemerintah.

[LABELS_CHOICE]",0,0
"sekelompok pria keluar gedung pada Jumat siang. As a consequence...
Help me pick the more plausible option: - choice1: mereka pergi ke masjid., choice2: Mereka pulang ke rumah.

[LABELS_CHOICE]",1,0
"Kristian hendak beribadah pada hari minggu. As a consequence...
Help me pick the more plausible option: - choice1: Kristian pergi ke mushola., choice2: Kristian pergi ke gereja.

[LABELS_CHOICE]",1,1
"Ia tidak mau menjadi Malin Kundang. As a consequence...
Help me pick the more plausible option: - choice1: Ia berbakti kepada orang tua., choice2: Ia belajar dengan giat.

[LABELS_CHOICE]",1,0
"BMKG mengumumkan Merapi siaga 4. As a consequence...
Help me pick the more plausible option: - choice1: Masyarakat diperbolehkan kembali ke rumah., choice2: Masyarakat bergegas mengungsi.

[LABELS_CHOICE]",0,1
"Hari ini akan diadakan apel pagi. As a consequence...
Help me pick the more plausible option: - choice1: Mereka membawa keranjang buah., choice2: Mereka memakai dasi dan topi.

[LABELS_CHOICE]",1,1
"Rumah makan itu menyajikan makanan dengan air koborkan. As a consequence...
Help me pick the more plausible option: - choice1: Mereka marah-marah ke pemilik rumah makan., choice2: Mereka makan dengan tangan.

[LABELS_CHOICE]",0,1
"Hari ini tanggal tujuh belas Agustus. As a consequence...
Help me pick the more plausible option: - choice1: Para murid pergi ke sekolah untuk menghadiri upacara., choice2: Para murid pergi ke sekolah untuk belajar.

[LABELS_CHOICE]",0,0
"Pasangan itu baru saja melahirkan seorang bayi. As a consequence...
Help me pick the more plausible option: - choice1: Sang ayah menguburkan ari-ari., choice2: Sang ibu mandi kembang tujuh rupa.

[LABELS_CHOICE]",1,0
"Ia pergi mudik ke kampung halaman. As a consequence...
Help me pick the more plausible option: - choice1: Ia bertemu kepala desa., choice2: Ia bertemu sanak saudaranya.

[LABELS_CHOICE]",0,1
"Ia pulang dengan penuh keringat. As a consequence...
Help me pick the more plausible option: - choice1: Ia bergegas mandi., choice2: Ia bergegas mencuci pakaian.

[LABELS_CHOICE]",0,0
"Terdapat banyak nilai merah di rapot nya. As a consequence...
Help me pick the more plausible option: - choice1: Orangtuanya menyuruh ia belajar lebih giat., choice2: Orangtuanya mengajak ia jalan-jalan liburan.

[LABELS_CHOICE]",1,0
"Mereka akan mendaftarkan pernikahannya. As a consequence...
Help me pick the more plausible option: - choice1: Mereka pergi ke DPR., choice2: Mereka pergi ke KUA.

[LABELS_CHOICE]",0,1
"Ia pergi berlibur. This happened because...
Help me pick the more plausible option: - choice1: Sekarang memasuki musim panas., choice2: Hari ini tanggal merah.

[LABELS_CHOICE]",0,1
"Ia melihat polisi tidur. As a consequence...
Help me pick the more plausible option: - choice1: Ia memelankan laju kendaraan., choice2: Ia membangunkan polisi.

[LABELS_CHOICE]",0,0
"Kepala desa membuat jadwal siskamling. As a consequence...
Help me pick the more plausible option: - choice1: Mereka menyelenggarakan perlombaan di siang hari., choice2: Mereka menjaga keamanan di malam hari.

[LABELS_CHOICE]",1,1
"Adik tidak ingin nasinya menangis. As a consequence...
Help me pick the more plausible option: - choice1: Adik tidak makan nasi., choice2: Adik menghabiskan makanannya.

[LABELS_CHOICE]",0,1
"Mereka merayakan lebaran. As a consequence...
Help me pick the more plausible option: - choice1: Mereka shalat dan mengunjungi keluarga., choice2: Mereka berjalan-jalan ke luar negeri.

[LABELS_CHOICE]",1,0
"Ibu menyalakan keran dan selang. This happened because...
Help me pick the more plausible option: - choice1: Ibu akan mencuci pakaian., choice2: Ibu akan menyiram tanaman.

[LABELS_CHOICE]",0,1
"Mereka merayakan tahun baru dua jam lebih cepat dariku. This happened because...
Help me pick the more plausible option: - choice1: Mereka tinggal di Jakarta dan aku tinggal di Bali., choice2: Mereka tinggal di Papua dan aku tinggal di Medan.

[LABELS_CHOICE]",0,1
"Hari ini ia pergi ke sekolah menggunakan seragam berwarna coklat. This happened because...
Help me pick the more plausible option: - choice1: Hari ini adalah Hari Pancasila., choice2: Hari ini ada kegiatan pramuka.

[LABELS_CHOICE]",0,1
"Dia memakai seragam merah putih. This happened because...
Help me pick the more plausible option: - choice1: Dia adalah murid SD., choice2: Dia adalah seorang TNI.

[LABELS_CHOICE]",0,0
"Ia memesan taxi untuk pergi ke Soekarno-Hatta. This happened because...
Help me pick the more plausible option: - choice1: Ia akan naik pesawat., choice2: Ia akan bertemu presiden.

[LABELS_CHOICE]",0,0
"Ia mengeluarkan uang kertas berwarna pink. This happened because...
Help me pick the more plausible option: - choice1: Ia memesan makanan seharga seratus ribu rupiah., choice2: Ia membeli gorengan seharga seribu rupiah.

[LABELS_CHOICE]",0,0
"Ayah membeli bidet baru. This happened because...
Help me pick the more plausible option: - choice1: Ayah akan merenovasi toilet., choice2: Ayah akan merenovasi dapur.

[LABELS_CHOICE]",0,0
"Mereka membeli kelereng. This happened because...
Help me pick the more plausible option: - choice1: Mereka akan bermain gundu., choice2: Mereka akan bermain congklak.

[LABELS_CHOICE]",0,0
"Mereka membeli karet gelang. This happened because...
Help me pick the more plausible option: - choice1: Mereka ingin bermain lompat tali., choice2: Mereka ingin bermain gasing.

[LABELS_CHOICE]",0,0
"Ia akan membuat sate bakar. This happened because...
Help me pick the more plausible option: - choice1: Ia memanaskan oven., choice2: Ia mengambil arang dan pemanggang.

[LABELS_CHOICE]",0,1
"Ia berfoto di depan monumen hiu dan buaya. This happened because...
Help me pick the more plausible option: - choice1: Ia berwisata ke Surabaya., choice2: Ia berwisata ke Manado.

[LABELS_CHOICE]",0,0
"Dia ingin makan manis. This happened because...
Help me pick the more plausible option: - choice1: Dia membeli klepon., choice2: Dia membeli rempeyek.

[LABELS_CHOICE]",0,0
"Dia ingin makan babi panggang. This happened because...
Help me pick the more plausible option: - choice1: Dia pergi ke restoran lapo batak., choice2: Dia pergi ke rumah makan padang.

[LABELS_CHOICE]",0,0
"Banyak mobil dengan plat B memenuhi jalanan Bogor. This happened because...
Help me pick the more plausible option: - choice1: Penduduk Bogor sedang berjalan-jalan di akhir pekan., choice2: Banyak orang Jakarta pergi berlibur ke Bogor.

[LABELS_CHOICE]",0,1
"Ia pergi menggunakan kendaraan beroda tiga. This happened because...
Help me pick the more plausible option: - choice1: Ia menaiki ojek., choice2: Ia menaiki bajaj.

[LABELS_CHOICE]",0,1
"Ia membeli tempe. This happened because...
Help me pick the more plausible option: - choice1: Ia mencari sumber protein murah., choice2: Ia mencari sumber karbohidrat murah.

[LABELS_CHOICE]",0,0
"Ia memesan gado-gado. This happened because...
Help me pick the more plausible option: - choice1: Ia suka makan daging sapi., choice2: Ia suka makan sayur.

[LABELS_CHOICE]",0,1
"Ia pergi ke Semeru. This happened because...
Help me pick the more plausible option: - choice1: Ia ingin berenang di laut., choice2: Ia ingin mendaki gunung.

[LABELS_CHOICE]",0,1
"Ia membeli sekoteng. This happened because...
Help me pick the more plausible option: - choice1: Siang ini cuaca sangat panas., choice2: Malam ini udara terasa dingin.

[LABELS_CHOICE]",0,1
"BJ Habibi adalah idolanya. As a consequence...
Help me pick the more plausible option: - choice1: Ia mencari beasiswa ke German., choice2: Ia mencari kerja ke Singapura.

[LABELS_CHOICE]",0,0
"Langit-langit rumah terlihat sangat berdebu. As a consequence...
Help me pick the more plausible option: - choice1: Ia mengambil kemoceng., choice2: Ia mengambil sapu lidi.

[LABELS_CHOICE]",0,0
"Ayah memiliki kakaktua. As a consequence...
Help me pick the more plausible option: - choice1: Ayah memberi makan burung peliharaanya setiap pagi., choice2: Ayah membawa kakak mengungjungi doktor.

[LABELS_CHOICE]",0,0
"Bank itu memberi bunga yang tinggi. As a consequence...
Help me pick the more plausible option: - choice1: Ia membeli vas baru., choice2: Uang di tabungannya bertambah.

[LABELS_CHOICE]",0,1
"Setiap akhir pekan, kakak bekerja sebagai tukang ojek. As a consequence...
Help me pick the more plausible option: - choice1: Kakak mendorong gerobak untuk menjual makanan., choice2: Kaka mengeluarkan motornya dari garasi.

[LABELS_CHOICE]",1,1
"Ia ingin mengikuti jejak Susi Susanti. As a consequence...
Help me pick the more plausible option: - choice1: Ia berlatih dengan giat menggunakan raket dan kok., choice2: Ia pergi ke kolam renang setiap hari.

[LABELS_CHOICE]",1,0
"Ia masuk ke gang buntu. As a consequence...
Help me pick the more plausible option: - choice1: Ia terus berjalan hingga menemukan jalan besar., choice2: Ia putar arah untuk keluar.

[LABELS_CHOICE]",0,1
"Ia ingin mendaki Gunung Bromo. As a consequence...
Help me pick the more plausible option: - choice1: Ia pergi ke Kota Lampung., choice2: Ia pergi ke Kota Surabaya.

[LABELS_CHOICE]",1,1
"Dia memesan menu internet di warkop. As a consequence...
Help me pick the more plausible option: - choice1: Dia minum kopi., choice2: Dia makan mie.

[LABELS_CHOICE]",0,1
"Perilaku orang tersebut seperti anjing. As a consequence...
Help me pick the more plausible option: - choice1: banyak orang yang suka dengannya., choice2: banyak orang yang tidak suka dengannya.

[LABELS_CHOICE]",0,1
"Pagi ini, ia memakai pakaian putih abu-abu. As a consequence...
Help me pick the more plausible option: - choice1: Ia pergi ke Mall., choice2: Ia pergi ke SMA.

[LABELS_CHOICE]",0,1
"Ia akan memasak ketupat. As a consequence...
Help me pick the more plausible option: - choice1: Ia membeli daun pisang dan kentang., choice2: Ia membeli daun kelapa dan beras.

[LABELS_CHOICE]",0,1
"Mereka pakai obat anti nyamuk. This happened because...
Help me pick the more plausible option: - choice1: Mereka pergi ke sungai di siang hari., choice2: Mereka pergi ke kebun di malam hari.

[LABELS_CHOICE]",0,1
"Ia ingin melihat terumbu karang. As a consequence...
Help me pick the more plausible option: - choice1: Ia pergi ke berenang ke pantai., choice2: Ia pergi belanja ke supermarket.

[LABELS_CHOICE]",0,0
"Ia kecopetan. As a consequence...
Help me pick the more plausible option: - choice1: Ia mendapat bunga., choice2: Barangnya hilang.

[LABELS_CHOICE]",0,1
"Ia ingin melihat padi. As a consequence...
Help me pick the more plausible option: - choice1: Ia pergi ke sawah., choice2: Ia pergi ke kebun.

[LABELS_CHOICE]",0,0
"Ia ingin melihat kuda. As a consequence...
Help me pick the more plausible option: - choice1: Ia menaiki becak., choice2: Ia menaiki delman.

[LABELS_CHOICE]",1,1
"Ia ingin berenang di laut. As a consequence...
Help me pick the more plausible option: - choice1: Ia pergi ke Taman Nasional Kelimutu., choice2: Ia pergi ke Taman Nasional Bunaken.

[LABELS_CHOICE]",0,1
"Mereka akan memasak rawon. As a consequence...
Help me pick the more plausible option: - choice1: Mereka membeli biji keluak., choice2: Mereka membeli kacang kedelai.

[LABELS_CHOICE]",0,0
"Mereka ingin melihat api biru. As a consequence...
Help me pick the more plausible option: - choice1: Mereka pergi ke Ijen., choice2: Mereka pergi ke Bromo.

[LABELS_CHOICE]",0,0
"Tsunami 2004 menghancurkan rumahnya. This happened because...
Help me pick the more plausible option: - choice1: Pada tahun 2004, ia tinggal di Jakarta., choice2: Pada tahun 2004, ia tinggal di Aceh.

[LABELS_CHOICE]",0,1
"Jari kelingkingnya dilumuri tinta. This happened because...
Help me pick the more plausible option: - choice1: Ia baru selesai menyoblos pemilu., choice2: Ia baru selesai menabung uang di bank.

[LABELS_CHOICE]",0,0
"Pria itu tidak percaya mitos Pantai Selatan. This happened because...
Help me pick the more plausible option: - choice1: Pria itu membawa tas putih., choice2: Pria itu memakai baju hijau.

[LABELS_CHOICE]",1,1
"Ia berangkat bekerja menggunakan seragam berwarna coklat. This happened because...
Help me pick the more plausible option: - choice1: Ia adalah seorang karyawan swasta., choice2: Ia adalah seorang PNS.

[LABELS_CHOICE]",0,1
"Ia memasak ketupat dan opor ayam. This happened because...
Help me pick the more plausible option: - choice1: Sebentar lagi akan Idul Fitri., choice2: Sebentar lagi akan tahun baru.

[LABELS_CHOICE]",1,0
"Mereka menyanyikan lagu Indonesia Raya. This happened because...
Help me pick the more plausible option: - choice1: Mereka mengikuti upacara bendera., choice2: Mereka berwisata ke museum.

[LABELS_CHOICE]",0,0
"Mereka masuk ke jalan tikus. This happened because...
Help me pick the more plausible option: - choice1: Jalanan hari ini sangat macet., choice2: Mereka ingin membasmi tikus.

[LABELS_CHOICE]",1,0
"Mereka memasang bendera merah putih di rumah. This happened because...
Help me pick the more plausible option: - choice1: Saat ini bulan Januari., choice2: Saat ini bulan Agustus.

[LABELS_CHOICE]",0,1
"Perempuan itu membawa mukena. This happened because...
Help me pick the more plausible option: - choice1: Perempuan itu akan pergi shalat., choice2: Perempuan itu akan berulang tahun.

[LABELS_CHOICE]",1,0
"Mereka pergi ke Gunung Tangkuban Perahu. This happened because...
Help me pick the more plausible option: - choice1: Mereka ingin mengunjungi lokasi cerita Sangkuriang., choice2: Mereka ingin mengunjungi lokasi cerita Timun Mas.

[LABELS_CHOICE]",0,0
"Ia ingin sarapan. As a consequence...
Help me pick the more plausible option: - choice1: Ia membeli sate taican., choice2: Ia membeli nasi uduk.

[LABELS_CHOICE]",0,1
"Pelayan menaruh mangkuk kecil berisi air dengan potongan limau. As a consequence...
Help me pick the more plausible option: - choice1: ia mencuci tangan dengan air itu., choice2: ia meminun air itu.

[LABELS_CHOICE]",0,0
"Mereka akan pergi ke Kota Tua siang ini. As a consequence...
Help me pick the more plausible option: - choice1: Mereka membawa topi., choice2: Mereka memakai mantel.

[LABELS_CHOICE]",0,0
