Input,Pred,Gold
"Given the following question: What is the approximate condenser temperature in a turbine?. Does the sentence: Without the pressure reaching supercritical levels for the working fluid, the temperature range the cycle can operate over is quite small; in steam turbines, turbine entry temperatures are typically 565 °C (the creep limit of stainless steel) and condenser temperatures are around 30 °C. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Where did the discharge from glaciers go in Europe in the last Ice Age?. Does the sentence: As northwest Europe slowly began to warm up from 22,000 years ago onward, frozen subsoil and expanded alpine glaciers began to thaw and fall-winter snow covers melted in spring. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who do Priesthood representatives defer to, at times?. Does the sentence: Even Priesthood representatives are expected to defer to the father of the house when in his home. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Who are committees comprised of?. Does the sentence: Committees comprise a small number of MSPs, with membership reflecting the balance of parties across Parliament. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Which system comes after an organism's physical barriers?. Does the sentence: This improved response is then retained after the pathogen has been eliminated, in the form of an immunological memory, and allows the adaptive immune system to mount faster and stronger attacks each time this pathogen is encountered. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What did a greedy merchant do to the mermaid?. Does the sentence: One of them decided to stay on the coast of Denmark and can be seen sitting at the entrance to the port of Copenhagen. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who edited Tesla's autobiography?. Does the sentence: Among his books are My Inventions: The Autobiography of Nikola Tesla, compiled and edited by Ben Johnston; The Fantastic Inventions of Nikola Tesla, compiled and edited by David Hatcher Childress; and The Tesla Papers. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What do the Animal Locomotion photographs capture?. Does the sentence: These sequences of photographs taken a fraction of a second apart capture images of different animals and humans performimg various actions. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Where did scientists find their Y. pestis sample?. Does the sentence: They assessed the presence of DNA/RNA with Polymerase Chain Reaction (PCR) techniques for Y. pestis from the tooth sockets in human skeletons from mass graves in northern, central and southern Europe that were associated archaeologically with the Black Death and subsequent resurgences. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What are the laws of physics of Galileo, in reference to objest in motion and rest?. Does the sentence: Newton proposed that every object with mass has an innate inertia that functions as the fundamental equilibrium ""natural state"" in place of the Aristotelian idea of the ""natural state of rest"". answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What was later discovered written by Luther?. Does the sentence: A piece of paper was later found on which Luther had written his last statement. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Which fullback fumbled the ball after a Darian Stewart tackle?. Does the sentence: However, the Panthers soon took the ball back when defensive end Kony Ealy tipped a Manning pass to himself and then intercepted it, returning the ball 19 yards to the Panthers 39-yard line with 1:55 left on the clock. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who served his dinner?. Does the sentence: He dined alone, except on the rare occasions when he would give a dinner to a group to meet his social obligations. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What did the Ominde Commission do?. Does the sentence: The commission focused on identity and unity, which were critical issues at the time. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When did Prime Minister Wilson commit to some form of devolved legislature?. Does the sentence: However, it was not until 1978 that final legislative proposals for a Scottish Assembly were passed by the United Kingdom Parliament. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What is the title of Edwards book about Luther?. Does the sentence: Edwards also comments that Luther often deliberately used ""vulgarity and violence"" for effect, both in his writings condemning the Jews and in diatribes against ""Turks"" (Muslims) and Catholics. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Salafism posits that democracy is responsible for what type of horrible events of the 20th century?. Does the sentence: While this effort has by no means converted all, or even most Muslims to the Wahhabist interpretation of Islam, it has done much to overwhelm more moderate local interpretations, and has set the Saudi-interpretation of Islam as the ""gold standard"" of religion in minds of some or many Muslims. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Scholars stated that there was already an existing settlement between 2 parties prior to which date?. Does the sentence: The possibility that the Middle East could become another superpower confrontation with the USSR was of more concern to the US than oil. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: How is income inequality generally viewed by workers?. Does the sentence: ""Markets, by themselves, even when they are stable, often lead to high levels of inequality, outcomes that are widely viewed as unfair. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What were the two forms of environmental determinism?. Does the sentence: This takes two forms, orientalism and tropicality. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: In what year did Lavoisier publish his work on combustion?. Does the sentence: This and other experiments on combustion were documented in his book Sur la combustion en général, which was published in 1777. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When did Tesla give a demonstration of his remote control boat?. Does the sentence: In 1898, Tesla demonstrated a radio-controlled boat—which he dubbed ""teleautomaton""—to the public during an electrical exhibition at Madison Square Garden. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Who headed the Niagara Falls Cataract Construction Company in 1893?. Does the sentence: In 1893 Richard Dean Adams, who headed up the Niagara Falls Cataract Construction Company sought Tesla's opinion on what system would be best to transmit power generated at the falls. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What kind of engines did the biplane design have?. Does the sentence: Although the aircraft was probably impractical, it may be the earliest known design for what became the tiltrotor/tilt-wing concept as well as the earliest proposal for the use of turbine engines in rotor aircraft.[improper synthesis?] answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When did the university decide to start multimillion-dollar expansion projects?. Does the sentence: During the same year, investor David G. Booth donated $300 million to the university's Booth School of Business, which is the largest gift in the university's history and the largest gift ever to any business school. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What are the agents detected by the immune system called?. Does the sentence: The immune system is a system of many biological structures and processes within an organism that protects against disease. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What happens to the norm when a number is multiplied by p?. Does the sentence: In particular, this norm gets smaller when a number is multiplied by p, in sharp contrast to the usual absolute value (also referred to as the infinite prime). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How was the fate of Luther decided?. Does the sentence: Over the next five days, private conferences were held to determine Luther's fate. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What is the frequency of the radio station WBT in North Carolina?. Does the sentence: WBT will also simulcast the game on its sister station WBT-FM (99.3 FM), which is based in Chester, South Carolina. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Newborns are vulnerable to infection because they have no previous exposure to what?. Does the sentence: This is passive immunity because the fetus does not actually make any memory cells or antibodies—it only borrows them. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who designed the plaster work in the Art Library?. Does the sentence: The final part of the museum designed by Scott was the Art Library and what is now the sculpture gallery on the south side of the garden, built 1877–83, the exterior mosaic panels in the parapet were designed by Reuben Townroe who also designed the plaster work in the library, Sir John Taylor designed the book shelves and cases, also this was the first part of the museum to have electric lighting. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Where were Schirra, Eisele and Cunningham relocated to after different astronauts were selected for the AS-258 mission?. Does the sentence: In December 1966, the AS-205 mission was canceled, since the validation of the CSM would be accomplished on the 14-day first flight, and AS-205 would have been devoted to space experiments and contribute no new engineering knowledge about the spacecraft. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When did Gerhard Lessing reach his conclusions about Luther?. Does the sentence: Lessing (1755) had earlier reached the same conclusion in his analysis of Lutheran orthodoxy on this issue. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How frequent is snow in the Southwest of the state?. Does the sentence: But snow is very rare in the Southwest of the state, it occurs on the Southeast of the state. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What developmental network was discontinued after the shutdown of ABC1?. Does the sentence: The policy regarding wholly owned international networks was revived in 2004 when on September 27 of that year, ABC announced the launch of ABC1, a free-to-air channel in the United Kingdom owned by the ABC Group. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who is the play-by-play announcer for the game?. Does the sentence: Westwood One will carry the game throughout North America, with Kevin Harlan as play-by-play announcer, Boomer Esiason and Dan Fouts as color analysts, and James Lofton and Mark Malone as sideline reporters. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What is the clarity of liquid oxygen?. Does the sentence: Liquid oxygen may also be produced by condensation out of air, using liquid nitrogen as a coolant. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When did rapid warming begin and help vegetation?. Does the sentence: As northwest Europe slowly began to warm up from 22,000 years ago onward, frozen subsoil and expanded alpine glaciers began to thaw and fall-winter snow covers melted in spring. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who is the parent company of NDS?. Does the sentence: The receivers, though designed and built by different manufacturers, must conform to the same user interface look-and-feel as all the others. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What has replaced the former shipping premises?. Does the sentence: Large-scale regeneration has replaced former shipping premises with imposing new office developments; an innovative tilting bridge, the Gateshead Millennium Bridge was commissioned by Gateshead Council and has integrated the older Newcastle Quayside more closely with major cultural developments in Gateshead, including the BALTIC Centre for Contemporary Art, the venue for the Turner Prize 2011 and the Norman Foster-designed The Sage Gateshead music centre. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What did he find that could constitute a hazard?. Does the sentence: Two days later, the FBI ordered the Alien Property Custodian to seize Tesla's belongings, even though Tesla was an American citizen. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What forest is by Warsaw's southern border?. Does the sentence: Bielany Forest, located within the borders of Warsaw, is the remaining part of the Masovian Primeval Forest. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When American car companies rolled out with their domestic replacement cars, which policy ended?. Does the sentence: Compact trucks were introduced, such as the Toyota Hilux and the Datsun Truck, followed by the Mazda Truck (sold as the Ford Courier), and the Isuzu-built Chevrolet LUV. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: In what city is SAP Center located?. Does the sentence: The event was held on February 1, 2016 at SAP Center in San Jose. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How many people lived in Fresno in 2000, according to the Census Bureau?. Does the sentence: Hispanic or Latino of any race were 39.9% of the population. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Where was the location of the 2003 Rose revolution?. Does the sentence: One of its earliest massive implementations was brought about by Egyptians against the British occupation in the 1919 Revolution. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Why did al-Qaeda tell ISIL to take a hike?. Does the sentence: Originating as the Jama'at al-Tawhid wal-Jihad in 1999, it pledged allegiance to al-Qaeda in 2004, participated in the Iraqi insurgency that followed the March 2003 invasion of Iraq by Western forces, joined the fight in the Syrian Civil War beginning in March 2011, and was expelled from al-Qaeda in early 2014, (which complained of its failure to consult and ""notorious intransigence""). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Who was the head of the household that Temüjin joined when he was nine years old?. Does the sentence: Temüjin was to live there in service to Dai Setsen, the head of the new household, until he reached the marriageable age of 12. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What is the smalled work force sector?. Does the sentence: 22% of GDP still comes from the unreliable agricultural sector which employs 75% of the labour force (a consistent characteristic of under-developed economies that have not attained food security – an important catalyst of economic growth) answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who else did Tesla make the acquaintance of in 1886?. Does the sentence: Based on Tesla's patents and other ideas they agreed to back him financially and handle his patents. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When will Ford's manufacturing plants close?. Does the sentence: Holden's announcement occurred in May 2013, followed by Ford's decision in December of the same year (Ford's Victorian plants—in Broadmeadows and Geelong—will close in October 2016). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What is the group called that does not agree with government at all?. Does the sentence: And still other civil disobedients, being anarchists, don't believe in the legitimacy of any government, and therefore see no need to accept punishment for a violation of criminal law that does not infringe the rights of others. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What applies to equally to constant velocity motion as it does to rest.. Does the sentence: It is the inertia of the ball associated with its constant velocity in the direction of the vehicle's motion that ensures the ball continues to move forward even as it is thrown up and falls back down. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Why is Warsaw's flora very rich in species?. Does the sentence: The species richness is mainly due to the location of Warsaw within the border region of several big floral regions comprising substantial proportions of close-to-wilderness areas (natural forests, wetlands along the Vistula) as well as arable land, meadows and forests. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What do chloroplasts in mesophyll cells specialized use to make ATP?. Does the sentence: As a result, chloroplasts in C4 mesophyll cells and bundle sheath cells are specialized for each stage of photosynthesis. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When was the ""Dalekmania"" period?. Does the sentence: The second was the late 1970s, when Tom Baker occasionally drew audiences of over 12 million. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: One strategy of Islamization is to seize power by what methods?. Does the sentence: at one end is a strategy of Islamization of society through state power seized by revolution or invasion; at the other ""reformist"" pole Islamists work to Islamize society gradually ""from the bottom up"". answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What South Korean car manufacturer purchased the factor in 1995?. Does the sentence: In 1995 the factory was purchased by the South Korean car manufacturer Daewoo, which assembled the Tico, Espero, Nubia, Tacuma, Leganza, Lanos and Matiz there for the European market. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: In what years did the show see audiences as high as 12 million?. Does the sentence: The second was the late 1970s, when Tom Baker occasionally drew audiences of over 12 million. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Besides public key cryptography, what is another application for prime numbers?. Does the sentence: However, this vision was shattered in the 1970s, when it was publicly announced that prime numbers could be used as the basis for the creation of public key cryptography algorithms. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who did Edward make archbishop of Canterbury?. Does the sentence: He appointed Robert of Jumièges archbishop of Canterbury and made Ralph the Timid earl of Hereford. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Who was responsible for the decorations of the Centre Refreshment Room?. Does the sentence: The Centre Refreshment Room 1865–77 was designed in a Renaissance style by James Gamble, the walls and even the Ionic columns are covered in decorative and moulded ceramic tile, the ceiling consists of elaborate designs on enamelled metal sheets and matching stained-glass windows, the marble fireplace was designed and sculpted by Alfred Stevens and was removed from Dorchester House prior to that building's demolition in 1929. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When was the Royal University of Warsaw established?. Does the sentence: Following the Congress of Vienna of 1815, Warsaw became the centre of the Congress Poland, a constitutional monarchy under a personal union with Imperial Russia. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: If you were to take a train west or south out of the city of Fresno, which railroad would you take?. Does the sentence: The city of Fresno is planned to serve the future California High Speed Rail. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: In autoimmune disorders, the immune system doesn't distinguish between what types of cells?. Does the sentence: Here, the immune system fails to properly distinguish between self and non-self, and attacks part of the body. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What percentage of money raised by the Host Committee will be used for charitable causes?. Does the sentence: Host Committee has vowed to be ""the most giving Super Bowl ever"", and will dedicate 25 percent of all money it raises for philanthropic causes in the Bay Area. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Who was the Most Valuable Player of Super Bowl 50?. Does the sentence: Denver linebacker Von Miller was named Super Bowl MVP, recording five solo tackles, 2½ sacks, and two forced fumbles. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What is another function that primes have that the number 1 does not?. Does the sentence: Furthermore, the prime numbers have several properties that the number 1 lacks, such as the relationship of the number to its corresponding value of Euler's totient function or the sum of divisors function. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When was Doctor Who created?. Does the sentence: Since the creation of the Doctor answer it?
[LABELS_CHOICE]",0,1
"Given the following question: How many seasons did NYPD Blue last?. Does the sentence: Daniel Burke departed from Capital Cities/ABC in February 1994, with Thomas Murphy taking over as president before ceding control to Robert Iger. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What was Tesla's salary from Westinghouse in 1934?. Does the sentence: Several sources say Westinghouse was worried about potential bad publicity surrounding the impoverished conditions their former star inventor was living under. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who was the head of the company?. Does the sentence: Based on Tesla's advice and Westinghouse's demonstration that they could build a complete AC system at the Columbian Exposition, a contract for building a two-phase AC generating system at the Niagara Falls was awarded to Westinghouse Electric. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Besides public key cryptography, what is another application for prime numbers?. Does the sentence: Prime numbers are also used for hash tables and pseudorandom number generators. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What does ATP synthase change into ATP?. Does the sentence: Because chloroplast ATP synthase projects out into the stroma, the ATP is synthesized there, in position to be used in the dark reactions. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What was the civil disobedience performed at the test site?. Does the sentence: They were put on a bus and taken to the Nye County seat of Tonopah, Nevada, and arraigned for trial before the local Justice of the Peace, that afternoon. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When did Tesla patent the motor?. Does the sentence: This innovative electric motor, patented in May 1888, was a simple self-starting design that did not need a commutator, thus avoiding sparking and the high maintenance of constantly servicing and replacing mechanical brushes. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What type of boundaries help to define the way kids behave?. Does the sentence: Positive reinforcement is balanced with immediate and fair punishment for misbehavior and firm, clear boundaries define what is appropriate and inappropriate behavior. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What British mathematician took pride in doing work that he felt had no military benefit?. Does the sentence: In particular, number theorists such as British mathematician G. H. Hardy prided themselves on doing work that had absolutely no military significance. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: US is concerned about confrontation of the Middle East with which other country?. Does the sentence: The possibility that the Middle East could become another superpower confrontation with the USSR was of more concern to the US than oil. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Which newspaper defined southern California?. Does the sentence: In 1900, the Los Angeles Times defined southern California as including ""the seven counties of Los Angeles, San Bernardino, Orange, Riverside, San Diego, Ventura and Santa Barbara."" answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How many avulsions have occurred in the past 6000 yeas?. Does the sentence: Since ~3000 yr BP (= years Before Present), human impact is seen in the delta. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Where does the Rhine encounter it's tributary the Neckar?. Does the sentence: Most of Luxembourg and a very small part of Belgium also drain to the Rhine via the Moselle. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: How many US states do no practice corporal punishment?. Does the sentence: 30 US states have banned corporal punishment, the others (mostly in the South) have not. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What are some examples of undesirable end results of a project?. Does the sentence: For this reason, those with experience in the field make detailed plans and maintain careful oversight during the project to ensure a positive outcome. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who is the founder of the Salvation Army?. Does the sentence: Such exemplary saints include martyrs, confessors of the Faith, evangelists, or important biblical figures such as Saint Matthew, Lutheran theologian and martyr to the Nazis Dietrich Bonhoeffer, Salvation Army Founder William Booth, African missionary David Livingstone and Methodism's revered founder John Wesley are among many cited as Protestant saints. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Approximately how many works by Rodin are part of the museum collection?. Does the sentence: Other French sculptors with work in the collection are Hubert Le Sueur, François Girardon, Michel Clodion, Jean-Antoine Houdon, Jean-Baptiste Carpeaux and Jules Dalou. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What device was one of the first to aid a controversy?. Does the sentence: It was not until January 1518 that friends of Luther translated the 95 Theses from Latin into German and printed and widely copied them, making the controversy one of the first in history to be aided by the printing press. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What modern math concept did Zhu Shijie do work similar to?. Does the sentence: The mathematician Zhu Shijie (1249–1314) solved simultaneous equations with up to four unknowns using a rectangular array of coefficients, equivalent to modern matrices. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Of what form are Sophie Germain primes?. Does the sentence: Prime numbers of this form are known as factorial primes. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What have the Treaties sought to enable since its foundation?. Does the sentence: Since its foundation, the Treaties sought to enable people to pursue their life goals in any country through free movement. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What is missing a theory on quantum gravity?. Does the sentence: However, while kinematics are well-described through reference frame analysis in advanced physics, there are still deep questions that remain as to what is the proper definition of mass. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: When do the stated Treaties apply?. Does the sentence: The Court of Justice of the European Union can interpret the Treaties, but it cannot rule on their validity, which is subject to international law. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Where is St Aloysius' College located?. Does the sentence: They are usually expensive schools that tend to be up-market and traditional in style, some Catholic schools fall into this category as well, e.g. St Joseph's College, Gregory Terrace, Saint Ignatius' College, Riverview, St Gregory's College, Campbelltown, St Aloysius' College (Sydney) and St Joseph's College, Hunters Hill, as well as Loreto Kirribilli, Monte Sant Angelo Mercy College, St Ursula's College and Loreto Normanhurst for girls. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What year did the the Saints hit a 13-0 record?. Does the sentence: Carolina started the season 14–0, not only setting franchise records for the best start and the longest single-season winning streak, but also posting the best start to a season by an NFC team in NFL history, breaking the 13–0 record previously shared with the 2009 New Orleans Saints and the 2011 Green Bay Packers. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What was Henry IV known as before taking the throne?. Does the sentence: The Edict reaffirmed Catholicism as the state religion of France, but granted the Protestants equality with Catholics under the throne and a degree of religious and political freedom within their domains. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Antigone was a play made by whom?. Does the sentence: One of the oldest depictions of civil disobedience is in Sophocles' play Antigone, in which Antigone, one of the daughters of former King of Thebes, Oedipus, defies Creon, the current King of Thebes, who is trying to stop her from giving her brother Polynices a proper burial. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: ABC bought 20 acres of land in Hollwood in 1949 that would become what studio?. Does the sentence: On May 7, 1949, Billboard revealed that ABC had proposed an investment of $6.25 million, of which it would spend $2.5 million to convert 20 acres (80,937 m2) of land in Hollywood into what would become The Prospect Studios, and construct a transmitter on Mount Wilson, in anticipation of the launch of KECA-TV, which was scheduled to begin operations on August 1 (but would not actually sign on until September 16). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Which performers joined the headliner during the Super Bowl 50 halftime show?. Does the sentence: CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Complement proteins bind to what kind of molecules on the surface of microbes in order to elicit an immune response?. Does the sentence: The cascade results in the production of peptides that attract immune cells, increase vascular permeability, and opsonize (coat) the surface of a pathogen, marking it for destruction. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What resolution were the Eyevision cameras changed to?. Does the sentence: (An earlier version of EyeVision was last used in Super Bowl XXXV; for Super Bowl 50, the cameras were upgraded to 5K resolution.) answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What was the most important discovery that led to the understanding that Earth's lithosphere is separated into tectonic plates?. Does the sentence: In the 1960s, a series of discoveries, the most important of which was seafloor spreading, showed that the Earth's lithosphere, which includes the crust and rigid uppermost portion of the upper mantle, is separated into a number of tectonic plates that move across the plastically deforming, solid, upper mantle, which is called the asthenosphere. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: When did Tesla go to Prague?. Does the sentence: Unfortunately, he arrived too late to enroll at Charles-Ferdinand University; he never studied Greek, a required subject; and he was illiterate in Czech, another required subject. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What rate of unionization do Scandinavian nations have?. Does the sentence: He points out that nations with high rates of unionization, particularly in Scandinavia, have very low levels of inequality, and concludes ""the historical pattern is clear; the cross-national pattern is clear: high inequality goes hand-in-hand with weak labor movements and vice-versa."" answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What present-day company did BankAmericard turn into?. Does the sentence: In 1976, BankAmericard was renamed and spun off into a separate company known today as Visa Inc. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What was Tesla on his way to do when he was struck by the cab?. Does the sentence: In the fall of 1937, after midnight one night, Tesla left the Hotel New Yorker to make his regular commute to the cathedral and the library to feed the pigeons. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Where do plenary meetings take place?. Does the sentence: Chamber debates and committee meetings are open to the public. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: At what rank does GPS per capita set Victoria?. Does the sentence: Victoria's total gross state product (GSP) is ranked second in Australia, although Victoria is ranked fourth in terms of GSP per capita because of its limited mining activity. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Who analyzes rock samples from drill cores in the lab?. Does the sentence: In the laboratory, biostratigraphers analyze rock samples from outcrop and drill cores for the fossils found in them. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: How many vector equations did Heaviside and Gibbs reformilate Maxwell's 20 scalar equtions into?. Does the sentence: The origin of electric and magnetic fields would not be fully explained until 1864 when James Clerk Maxwell unified a number of earlier theories into a set of 20 scalar equations, which were later reformulated into 4 vector equations by Oliver Heaviside and Josiah Willard Gibbs. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Where does the Rhine encounter it's tributary the Neckar?. Does the sentence: The Rhine is the longest river in Germany. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Working versions of 3D-printing building technology are already printing how much building material per hour?. Does the sentence: Working versions of 3D-printing building technology are already printing 2 metres (6 ft 7 in) of building material per hour as of January 2013[update], with the next-generation printers capable of 3.5 metres (11 ft) per hour, sufficient to complete a building in a week. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What does it mean when currencies are left to ""float?"". Does the sentence: The US abandoned the Gold Exchange Standard whereby the value of the dollar had been pegged to the price of gold and all other currencies were pegged to the dollar, whose value was left to ""float"" (rise and fall according to market demand). answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What does the Islamic State lack from the international community?. Does the sentence: (While a self-described state, it lacks international recognition.) answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What did Graham Twigg publish in 1984?. Does the sentence: The plague theory was first significantly challenged by the work of British bacteriologist J. F. D. Shrewsbury in 1970, who noted that the reported rates of mortality in rural areas during the 14th-century pandemic were inconsistent with the modern bubonic plague, leading him to conclude that contemporary accounts were exaggerations. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Who normally supervises a construction job?. Does the sentence: An architect normally manages the job, and a construction manager, design engineer, construction engineer or project manager supervises it. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What is another name for the Yosemite Freeway?. Does the sentence: State Route 41 answer it?
[LABELS_CHOICE]",0,0
"Given the following question: What previous work did Lavoisier experiments discredit?. Does the sentence: The name oxygen was coined in 1777 by Antoine Lavoisier, whose experiments with oxygen helped to discredit the then-popular phlogiston theory of combustion and corrosion. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: The UK and France had non interruptions in their oil supply as they did not allow which country to use their airfield?. Does the sentence: The UK had traditionally been an ally of Israel, and Harold Wilson's government supported the Israelis during the Six-Day War. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: Which two compounds did Al-Muwaffaq differentiate between?. Does the sentence: Ibn al-Wafid (1008–1074), both of which were printed in Latin more than fifty times, appearing as De Medicinis universalibus answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What does the currently flooded terrace still have visible?. Does the sentence: The contemporary flooded terrace still has visible valleys and ground depressions with water systems coming from the Vistula old – riverbed. answer it?
[LABELS_CHOICE]",0,0
"Given the following question: Why did Saudi Arabia try to increase production, and reduce profits for high cost producers?. Does the sentence: This ""sale"" price was a windfall for oil-importing nations, both developing and developed. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What did Tesla patent in 1891?. Does the sentence: On 30 July 1891, at the age of 35, Tesla became a naturalized citizen of the United States, and established his South Fifth Avenue laboratory, and later another at 46 E. Houston Street, in New York. answer it?
[LABELS_CHOICE]",0,1
"Given the following question: What special audio recording was released for the 40th anniversary?. Does the sentence: Additionally, multiple Doctors have returned in new adventures together in audio dramas based on the series. answer it?
[LABELS_CHOICE]",0,1
